id	name	lat_lon	env_broad_scale	env_broad_scale_label	env_local_scale	env_local_scale_label	env_medium	env_medium_label	geo_loc_name	collection_date	ecosystem	ecosystem_category	ecosystem_type	ecosystem_subtype	specific_ecosystem	depth	add_date	community	habitat	identifier	location	mod_date	ncbi_taxonomy_name	sample_collection_site	subsurface_depth	host_name
gold:Gb0119269	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_12_3	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-12-03	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series 2014_12_3	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119270	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2014_12_17	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-12-17	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series 2014_12_17	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119271	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_1_7	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2015-01-07	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series 2015_1_7	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119272	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_2_5	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2015-02-05	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series 2015_2_5	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119273	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series 2015_5_14	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2015-05-14	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series 2015_5_14	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119274	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series LW 2014_7_11	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-07-11	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series LW 2014_7_11	Ohio	08-JAN-20 02.49.25.000000000 PM	subsurface metagenome	Aqueous Sample	0.0	
gold:Gb0119275	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series HT 2014_7_11	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-07-11	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series HT 2014_7_11	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	0.0	
gold:Gb0119276	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series FC 2014_7_11	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-07-11	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series FC 2014_7_11	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Deep subsurface Aqueous Sample	0.0	
gold:Gb0119277	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Utica-2 Time Series FC 2014_7_16	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-07-16	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Utica-2 Time Series FC 2014_7_16	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	0.0	
gold:Gb0119278	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Methanogen_OWC	41.3769 -82.5172	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:00002007	sediment	USA: Ohio	2015-05-10	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Methanogen_OWC	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Sediment sample	0.0	
gold:Gb0119279	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Halanaerobium induction	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2015-07-02	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Halanaerobium induction	Ohio	08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	2000.0	
gold:Gb0119280	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - LMS_cellobiose_enrichment	40.178000000000004 -81.07300000000001	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2014-10-22	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	LMS_cellobiose_enrichment		08-JAN-20 02.49.24.000000000 PM	subsurface metagenome	Aqueous Sample	0.0	
gold:Gb0119281	Deep subsurface shale carbon reservoir microbial communities from Ohio, USA - Methanotroph_Enrichment_5	41.3769 -82.5172	ENVO:00000446	terrestrial biome	ENVO:01000941	planetary subsurface zone	ENVO:02000119	oil shale	USA: Ohio	2015-02-01	Environmental	Terrestrial	Deep subsurface	Unclassified	Unclassified		15-AUG-15 12.00.00.000000000 AM	microbial communities	Deep subsurface	Methanotroph_Enrichment_5	Ohio	08-JAN-20 02.49.25.000000000 PM	subsurface metagenome	Aqueous Sample	0.0	
gold:Gb0126424	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S2_20_30	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-16	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S2_20_30	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126425	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N3_10_20	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N3_10_20	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126426	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N1_20_30	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N1_20_30	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126427	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N3_40_50	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N3_40_50	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126428	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_40_50	46.372 -119.272	ENVO:00000873	freshwater biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-24	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S1_40_50	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126429	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_0_10	46.372 -119.272	ENVO:00000873	freshwater biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S3_0_10	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126430	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_10_20	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S3_10_20	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126431	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N3_30_40	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N3_30_40	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126432	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_20_30	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-24	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S1_20_30	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126433	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_40_50	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S3_40_50	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126434	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_30_40	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-24	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S1_30_40	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126435	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N2_50_60	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N2_50_60	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126436	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N1_10_20	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N1_10_20	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126437	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N2_30_40	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N2_30_40	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126438	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_0_10	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-24	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S1_0_10	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126439	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N2_40_50	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N2_40_50	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126440	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N1_30_40	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N1_30_40	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126441	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N3_50_60	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N3_50_60	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126442	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S1_10_20	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-24	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S1_10_20	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126443	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N2_0_30	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N2_0_30	Columbia River, Washington, USA	08-JAN-20 02.49.25.000000000 PM	groundwater metagenome	sand		
gold:Gb0126444	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N1_0_10	46.372 -119.272	ENVO:00000873	freshwater biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N1_0_10	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126445	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW S3_30_40	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-18	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW S3_30_40	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
gold:Gb0126446	Groundwater microbial communities from the Columbia River, Washington, USA - GW-RW N1_40_50	46.372 -119.272	ENVO:00000446	terrestrial biome	ENVO:00000022	river	ENVO:01000017	sand	USA: Columbia River, Washington	2015-03-12	Environmental	Terrestrial	Soil	Sand	Unclassified		11-JAN-16 12.00.00.000000000 AM	microbial communities	Groundwater sand	GW-RW N1_40_50	Columbia River, Washington, USA	08-JAN-20 02.49.24.000000000 PM	groundwater metagenome	sand		
